,Unnamed: 0,id_ponto,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,num_lat_bts,num_long_bts,flag_indoor
5435,5435,277,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.0616666666667,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5436,5436,5084,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,-88.73571428571432,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5437,5437,2382,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5438,5438,571,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-94.0357142857143,-89.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5439,5439,1435,-109.088333333333,-107.2,-107.148571428571,-108.862,-104.902857142857,-104.271428571429,-104.68,-106.02,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5440,5440,5352,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.875,-88.13285714285709,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5441,5441,5445,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-98.68,-93.41,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5442,5442,1007,-109.088333333333,-107.2,-107.01,-108.43,-98.8128571428572,-100.04,-103.475,-99.12,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5443,5443,4543,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-95.935,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5444,5444,8528,-88.7771428571429,-94.7,-78.5,-75.25,-89.27,-88.8571428571429,-91.6433333333333,-94.758,-97.195,3.0,4.0,2.0,-8.05115,-34.95322,False
5445,5445,2064,-98.748,-106.79,-98.61,-96.86,-89.395,-90.49,-100.03,-95.785,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5446,5446,1136,-109.088333333333,-107.2,-107.01,-108.43,-102.202857142857,-100.092857142857,-103.065,-101.825,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5447,5447,5343,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.875,-86.7842857142857,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5448,5448,294,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85.1566666666667,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5449,5449,2403,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5450,5450,3998,-106.07,-115.0,-106.67,-104.161666666667,-96.8357142857143,-93.0766666666667,-98.2514285714286,-97.5283333333334,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5451,5451,3741,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5566666666667,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5452,5452,8923,-77.01,-89.33,-78.82285714285709,-82.07,-94.7325,-86.5426190476191,-91.8966666666667,-96.186,-96.2825,2.0,4.0,3.0,-8.04953,-34.953070000000004,False
5453,5453,2719,-115.0,-115.0,-115.0,-115.0,-96.33,-92.7542857142857,-82.41,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5454,5454,8900,-81.01,-94.1957142857143,-77.2,-91.96,-95.15,-89.11,-93.3966666666667,-96.3006666666667,-97.445,2.0,4.0,3.0,-8.04959,-34.95367,False
5455,5455,5150,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,-88.73571428571432,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5456,5456,2808,-115.0,-115.0,-115.0,-115.0,-96.33,-93.4833333333333,-82.9533333333333,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5457,5457,556,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-93.79,-89.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5458,5458,8633,-94.38,-95.2414285714286,-93.27,-91.83,-93.7925,-93.9,-90.81,-94.976,-96.5925,3.0,2.0,4.0,-8.05065,-34.95055,False
5459,5459,4795,-98.01,-115.0,-98.49,-115.0,-103.315,-101.13,-100.81,-99.32,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5460,5460,2469,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5461,5461,3738,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5566666666667,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5462,5462,4286,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5463,5463,2604,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-83.84666666666669,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5464,5464,362,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.55285714285708,-92.1633333333333,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5465,5465,6924,-91.04,-91.7185714285714,-92.2171428571429,-79.52,-74.34,-82.9728571428572,-92.7333333333333,-94.206,-96.3725,5.0,3.0,3.0,-8.05589,-34.950790000000005,False
5466,5466,1704,-98.748,-99.67,-98.61,-95.98,-81.925,-82.2014285714286,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5467,5467,2139,-98.748,-106.79,-98.396,-98.11,-89.395,-92.51428571428568,-100.03,-95.44,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5468,5468,3239,-100.83,-115.0,-98.56,-115.0,-95.675,-95.83,-99.255,-96.35,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
5469,5469,2383,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5470,5470,7314,-95.7028571428571,-93.4242857142857,-92.11714285714292,-93.71,-92.08,-87.83,-93.83166666666668,-77.158,-96.7,5.0,3.0,2.0,-8.05522,-34.952009999999994,False
5471,5471,4311,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5472,5472,1312,-109.088333333333,-107.2,-107.01,-108.43,-106.015714285714,-103.524285714286,-103.19,-102.96,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5473,5473,3930,-106.07,-115.0,-106.67,-104.161666666667,-97.3885714285714,-93.39,-97.8142857142857,-94.2283333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5474,5474,6183,-103.705,-110.425,-107.381666666667,-110.33,-97.085,-98.47,-100.303333333333,-99.57,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5475,5475,1591,-109.088333333333,-107.2,-107.148571428571,-109.54,-105.567142857143,-104.704285714286,-104.23,-104.29,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5476,5476,9256,-72.2,-85.19571428571429,-73.4971428571429,-84.45,-89.84,-87.2328571428571,-96.82,-98.59,-96.7175,2.0,4.0,4.0,-8.04842,-34.952659999999995,False
5477,5477,2162,-98.748,-106.79,-98.396,-101.13,-89.395,-92.51428571428568,-100.03,-95.44,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5478,5478,2396,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5479,5479,317,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.9828571428571,-87.0133333333333,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5480,5480,5233,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-89.41,-88.73571428571432,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5481,5481,5068,-102.61,-115.0,-99.05,-115.0,-104.295,-97.36,-96.98,-99.5725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5482,5482,4036,-106.07,-115.0,-106.67,-104.161666666667,-97.5328571428571,-95.5,-98.93375,-95.6,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5483,5483,3020,-115.0,-115.0,-115.0,-115.0,-94.83,-94.59,-83.0766666666667,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5484,5484,8228,-94.79,-94.09857142857142,-88.58285714285721,-53.09,-71.6175,-79.96,-90.3266666666667,-97.924,-97.6,4.0,1.0,4.0,-8.05187,-34.94789,False
5485,5485,5295,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-86.655,-88.73571428571432,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5486,5486,3972,-106.07,-115.0,-106.67,-104.161666666667,-96.33,-93.9633333333333,-98.2514285714286,-98.175,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5487,5487,5370,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-95.165,-88.13285714285709,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5488,5488,4133,-106.07,-115.0,-106.67,-104.18,-97.9471428571428,-96.2633333333333,-98.2485714285714,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5489,5489,974,-109.088333333333,-107.2,-107.01,-108.43,-97.85285714285708,-99.51857142857142,-101.13,-96.545,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5490,5490,7291,-93.21,-98.7371428571429,-78.89,-96.4316666666667,-93.49,-93.45142857142858,-91.31,-75.2824,-94.97,5.0,5.0,0.0,-8.05527,-34.95621,False
5491,5491,954,-109.088333333333,-107.2,-107.01,-108.43,-97.2,-99.51857142857142,-101.13,-96.545,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5492,5492,9006,-79.82,-74.0,-86.01,-89.2,-96.3125,-92.7785714285714,-96.52,-97.346,-96.7925,2.0,3.0,4.0,-8.04917,-34.95037,False
5493,5493,5016,-103.116666666667,-115.0,-104.04,-115.0,-104.295,-96.98,-96.98,-99.5725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5494,5494,9420,-81.805,-91.21,-85.5714285714286,-87.96,-92.5125,-92.88285714285708,-87.2983333333333,-98.098,-94.4075,2.0,3.0,4.0,-8.04767,-34.95066,False
5495,5495,7490,-81.7657142857143,-99.4914285714286,-81.51,-95.72,-100.225,-87.07142857142858,-74.04333333333331,-88.24,-69.33,6.0,6.0,0.0,-8.05446,-34.95943,False
5496,5496,1640,-98.748,-99.67,-98.61,-95.98,-85.615,-84.2285714285714,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5497,5497,1290,-109.088333333333,-107.2,-107.01,-108.43,-106.015714285714,-103.524285714286,-103.19,-103.5,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5498,5498,1380,-109.088333333333,-107.2,-107.148571428571,-108.9875,-105.637142857143,-104.435714285714,-104.68,-103.915,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5499,5499,1933,-98.748,-99.67,-98.61,-96.1,-92.8375,-90.7471428571428,-100.03,-92.995,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5500,5500,4675,-101.28,-115.0,-100.06,-115.0,-98.615,-96.1,-94.42,-94.6175,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5501,5501,892,-109.088333333333,-107.2,-107.01,-108.43,-97.2,-98.14857142857142,-99.84,-94.665,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5502,5502,7287,-90.1114285714286,-91.8871428571428,-90.9957142857143,-95.85,-83.255,-86.16857142857141,-92.39,-83.46799999999998,-99.43,5.0,3.0,3.0,-8.05528,-34.95136,False
5503,5503,4876,-100.866666666667,-115.0,-99.75,-115.0,-102.805,-98.99,-100.31,-99.5725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5504,5504,7906,-89.17714285714291,-98.2242857142857,-85.5128571428571,-99.3266666666667,-98.52,-91.45,-63.105,-88.68799999999997,-91.27,4.0,5.0,1.0,-8.05251,-34.95613,False
5505,5505,8194,-91.40142857142858,-90.72,-91.79285714285707,-51.47,-90.1275,-76.1071428571429,-90.02,-97.146,-97.6,4.0,1.0,5.0,-8.051919999999999,-34.94748,False
5506,5506,9079,-82.2,-93.1114285714286,-73.2,-98.0933333333333,-100.31,-94.7257142857143,-89.9166666666667,-102.228666666667,-88.02,3.0,6.0,3.0,-8.04882,-34.957640000000005,False
5507,5507,2466,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5508,5508,7657,-92.355,-90.24214285714292,-92.7285714285714,-82.33,-76.1025,-85.7057142857143,-91.2483333333333,-86.63,-97.255,5.0,1.0,4.0,-8.05377,-34.94826,False
5509,5509,1913,-98.748,-99.67,-98.61,-95.35,-91.2725,-90.7471428571429,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5510,5510,2736,-115.0,-115.0,-115.0,-115.0,-96.33,-92.8566666666667,-86.0766666666667,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5511,5511,726,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-95.6871428571429,-93.86,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5512,5512,7214,-87.1766666666666,-98.56857142857142,-90.43035714285708,-96.1066666666667,-93.49,-92.61,-87.905,-75.39,-94.2117857142857,5.0,5.0,0.0,-8.0554,-34.95615,False
5513,5513,8245,-88.00857142857141,-92.2471428571429,-91.87,-68.13,-83.76,-72.32,-88.4683333333333,-91.87,-97.6,4.0,1.0,4.0,-8.051839999999999,-34.94828,False
5514,5514,1796,-98.748,-99.67,-98.61,-95.6,-91.6975,-88.65,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5515,5515,3845,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-93.4516666666667,-96.1257142857143,-95.1,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5516,5516,6402,-103.705,-110.425,-107.381666666667,-110.33,-104.38,-105.56,-102.726666666667,-101.46,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5517,5517,936,-109.088333333333,-107.2,-107.01,-108.43,-97.2,-99.91285714285708,-99.84,-97.295,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5518,5518,2265,-98.748,-97.35,-99.592,-96.86,-91.935,-92.51428571428568,-100.03,-101.03,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5519,5519,824,-109.088333333333,-107.2,-107.01,-108.43,-97.2,-98.14857142857142,-99.84,-94.665,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5520,5520,7274,-91.22714285714292,-93.07142857142858,-91.6666666666667,-86.97,-81.21,-91.03,-89.1233333333333,-83.77,-96.3725,5.0,2.0,3.0,-8.05531,-34.95018,False
5521,5521,1389,-109.088333333333,-107.2,-107.148571428571,-108.9875,-105.637142857143,-104.435714285714,-104.68,-103.915,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5522,5522,3564,-107.65,-115.0,-98.56,-115.0,-98.6275,-97.84571428571432,-99.255,-100.898,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
5523,5523,5429,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-94.04,-92.0157142857143,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5524,5524,7827,-93.15,-97.02,-85.075,-99.8283333333333,-96.1425,-94.3771428571429,-60.47,-88.46600000000002,-87.02,4.0,5.0,1.0,-8.05285,-34.95563,False
5525,5525,5690,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,-97.72714285714292,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5526,5526,7878,-93.4,-97.65428571428568,-84.01,-99.5883333333333,-99.085,-101.75,-63.105,-89.102,-95.59,4.0,5.0,1.0,-8.05265,-34.95593,False
5527,5527,1868,-98.748,-99.67,-98.61,-100.51,-88.334,-88.4,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5528,5528,8202,-92.24,-93.5457142857143,-92.6671428571429,-58.09,-88.47,-73.97,-88.0066666666667,-97.146,-97.6,4.0,1.0,5.0,-8.051910000000001,-34.94756,False
5529,5529,7486,-92.87619047619047,-98.7371428571429,-91.64,-101.7375,-101.5175,-95.78,-81.81,-88.0,-94.84,5.0,5.0,0.0,-8.05447,-34.95605,False
5530,5530,806,-109.088333333333,-107.2,-107.01,-108.43,-97.2,-98.14857142857142,-99.84,-94.665,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5531,5531,4805,-98.01,-115.0,-98.49,-115.0,-103.315,-101.13,-100.81,-99.32,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5532,5532,8855,-77.08,-94.0842857142857,-83.87,-98.7733333333333,-96.84,-93.0942857142857,-82.5833333333333,-102.688,-85.33,4.0,7.0,2.0,-8.04978,-34.95949,False
5533,5533,7511,-92.87619047619047,-98.7371428571429,-89.90285714285709,-101.7375,-101.5175,-97.97,-84.56,-81.3505714285714,-93.09,5.0,5.0,0.0,-8.05443,-34.95622,False
5534,5534,8056,-85.69714285714281,-86.05,-89.29,-58.59,-78.07,-85.6742857142857,-93.39,-90.704,-97.6,4.0,1.0,4.0,-8.05215,-34.94815,False
5535,5535,4494,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.75,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5536,5536,2632,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-87.2633333333333,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5537,5537,8708,-89.52,-98.4607142857143,-83.07,-98.0766666666667,-94.65,-95.7025,-83.87,-97.33,-98.1075,3.0,4.0,2.0,-8.050460000000001,-34.95402,False
5538,5538,7832,-87.95,-99.3685714285714,-97.8,-101.685,-101.0875,-100.76,-96.4,-99.576,-97.765,4.0,4.0,2.0,-8.05285,-34.95363,False
5539,5539,4388,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5540,5540,145,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5541,5541,6467,-103.705,-110.425,-107.381666666667,-110.33,-104.38,-106.59,-103.103333333333,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5542,5542,2033,-98.748,-97.85,-98.61,-95.29,-88.255,-90.82,-100.03,-95.91,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5543,5543,1165,-109.088333333333,-107.2,-107.01,-108.43,-102.202857142857,-100.335714285714,-103.065,-102.11,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5544,5544,2050,-98.748,-106.79,-98.61,-99.62,-89.535,-90.82,-100.03,-95.91,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5545,5545,3760,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5546,5546,4435,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-88.735,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5547,5547,3430,-100.83,-115.0,-98.56,-115.0,-100.406666666667,-97.84571428571432,-99.255,-99.47,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
5548,5548,8190,-94.73,-97.58714285714292,-90.05,-98.54,-98.52,-93.23,-67.8783333333333,-95.63,-93.86,4.0,5.0,1.0,-8.051919999999999,-34.9572,False
5549,5549,8467,-84.00142857142859,-97.79,-85.53,-97.66,-92.5975,-91.07142857142858,-74.1666666666667,-93.38,-95.47,3.0,4.0,2.0,-8.05133,-34.95512,False
5550,5550,7069,-94.65142857142858,-97.3557142857143,-94.9,-100.93,-93.81,-91.4671428571429,-75.3566666666667,-70.248,-95.78,5.0,4.0,1.0,-8.05557,-34.95483,False
5551,5551,4361,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5552,5552,1771,-98.748,-99.67,-98.61,-98.11,-89.1475,-86.66714285714279,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5553,5553,3511,-107.65,-115.0,-98.56,-115.0,-98.46,-97.84571428571432,-99.255,-100.444,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
5554,5554,271,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-82.27,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5555,5555,8436,-90.71285714285708,-91.58,-90.2971428571429,-82.7,-96.49,-91.31571428571432,-93.6483333333333,-94.73,-95.9225,3.0,2.0,3.0,-8.05142,-34.95055,False
5556,5556,2032,-98.748,-97.85,-98.61,-98.49,-88.255,-90.82,-100.03,-95.91,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5557,5557,9355,-103.52,-80.05714285714281,-95.2635714285714,-90.51,-97.685,-100.171428571429,-106.07,-102.064,-94.4075,2.0,2.0,5.0,-8.04808,-34.9476,False
5558,5558,3810,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5559,5559,4346,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5560,5560,545,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-86.28,-89.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5561,5561,3241,-100.83,-115.0,-98.56,-115.0,-94.7966666666667,-95.83,-99.255,-96.35,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
5562,5562,7564,-89.9357142857143,-99.4185714285714,-90.59857142857142,-103.375833333333,-101.565,-95.78,-72.1926666666667,-85.5005714285714,-87.1275,5.0,5.0,0.0,-8.05424,-34.95694,False
5563,5563,920,-109.088333333333,-107.2,-107.01,-108.43,-97.2,-99.2514285714286,-99.84,-97.295,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5564,5564,8822,-80.99514285714291,-97.78,-83.76,-101.535,-104.16,-90.6569047619048,-80.61722222222221,-99.9346666666667,-96.28,3.0,4.0,2.0,-8.04994,-34.95472,False
5565,5565,6640,-92.0348809523809,-88.97558441558441,-92.3086666666667,-92.55,-81.4455,-79.1682142857143,-91.7869444444444,-91.6292727272727,-95.8575,7.0,3.0,5.0,-8.05923,-34.94725,False
5566,5566,7694,-85.0685714285714,-101.89,-86.43142857142858,-94.4983333333333,-98.5225,-89.17,-78.955,-93.052,-76.04,5.0,6.0,1.0,-8.0536,-34.95964,False
5567,5567,8230,-84.22,-93.17857142857142,-94.09142857142858,-56.03,-80.67,-76.03,-91.2083333333333,-93.912,-97.6,4.0,0.0,5.0,-8.05187,-34.94652,False
5568,5568,7126,-95.2542857142857,-97.3871428571429,-94.6375,-97.41,-88.11200000000002,-91.45,-75.5,-68.58,-87.27,5.0,5.0,1.0,-8.05551,-34.95555,False
5569,5569,4278,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5570,5570,2983,-115.0,-115.0,-115.0,-115.0,-92.08,-94.59,-83.0766666666667,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5571,5571,130,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-80.47,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5572,5572,7980,-88.2028571428571,-92.3,-90.4671428571429,-60.23,-75.325,-75.3271428571428,-86.8566666666667,-94.332,-97.6,4.0,1.0,5.0,-8.05224,-34.94744,False
5573,5573,2667,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-88.89,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5574,5574,7138,-88.8628571428571,-96.38,-93.0285714285715,-100.63,-90.1225,-95.04,-77.625,-79.09,-90.945,5.0,4.0,1.0,-8.0555,-34.95373,False
5575,5575,3223,-103.04,-115.0,-98.56,-115.0,-95.6766666666667,-95.83,-99.255,-95.89,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
5576,5576,7693,-89.72,-89.8757142857143,-88.78,-80.58,-67.71,-78.3628571428571,-91.8933333333333,-92.398,-97.255,5.0,1.0,4.0,-8.05361,-34.94848,False
5577,5577,5392,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-95.165,-90.70571428571432,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5578,5578,614,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-94.12142857142858,-89.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5579,5579,9584,-89.2671428571429,-92.59,-92.25357142857142,-92.6396428571429,-90.9375,-81.9026587301587,-84.63,-78.7645,-96.92,3.0,2.0,7.0,-8.046489999999999,-34.94512,False
5580,5580,1466,-109.088333333333,-107.2,-107.148571428571,-107.9375,-105.087142857143,-104.704285714286,-104.425,-105.125,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5581,5581,4497,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.75,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5582,5582,3042,-103.04,-115.0,-98.56,-115.0,-91.7266666666666,-95.6157142857143,-99.255,-92.658,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
5583,5583,2419,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5584,5584,5085,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,-88.73571428571432,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5585,5585,3294,-100.83,-115.0,-98.56,-115.0,-96.9066666666667,-97.5942857142857,-99.255,-95.54,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True
5586,5586,6737,-99.86,-91.4485714285714,-91.49285714285708,-96.65,-82.0575,-86.74142857142859,-91.95,-78.104,-97.23,6.0,4.0,2.0,-8.0576,-34.95265,False
5587,5587,1500,-109.088333333333,-107.2,-107.148571428571,-107.5975,-105.567142857143,-104.704285714286,-104.23,-105.125,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5588,5588,1521,-109.088333333333,-107.2,-107.148571428571,-108.87,-105.567142857143,-104.704285714286,-104.23,-104.29,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True
5589,5589,8821,-81.9994285714286,-98.2553571428572,-85.3423809523809,-101.535,-97.59125,-88.34,-80.61722222222221,-99.9346666666667,-96.9025,3.0,4.0,2.0,-8.04995,-34.95471,False
