ponto_id,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,lat,lon,indoor
4396,-101.196.666.666.667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-875.925,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
7843,-84.16,-9.893.285.714.285.700,-92.22,-101.231.666.666.667,-100.9,-971.385.714.285.714,-99.515,-99.576,-97.765,4.0,4.0,2.0,-805.283,-3.495.344,FALSE
4023,-106.07,-115.0,-106.67,-104.161.666.666.667,-975.328.571.428.571,-95.5,-98.79,-97.455,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
9417,-89.27,-64.82,-859.828.571.428.571,-88.26,-925.125,-86.21,-872.983.333.333.333,-98.098,-944.075,2.0,3.0,4.0,-804.769,-3.495.067,FALSE
5543,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-92.285,-9.454.428.571.428.560,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
5568,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-99.71,-950.842.857.142.857,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
2046,-98.748,-106.79,-98.61,-99.12,-89.535,-90.82,-100.03,-95.91,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
4356,-106.07,-115.0,-106.67,-104.161.666.666.667,-9.794.714.285.714.290,-100.48,-9.923.571.428.571.430,-971.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
8687,-90.2,-9.561.714.285.714.290,-945.871.428.571.428,-88.01,-97.09,-89.39,-90.81,-95.348,-987.325,3.0,2.0,4.0,-8.050.510.000.000.000,-349.505,FALSE
9168,-7.914.571.428.571.420,-95.01,-870.857.142.857.143,-90.26,-945.725,-874.442.857.142.857,-899.866.666.666.667,-98.012,-986.525,2.0,3.0,4.0,-804.856,-3.495.126,FALSE
2113,-98.748,-106.79,-98.396,-98.3,-89.395,-9.235.125,-100.03,-95.44,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
27,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-841.133.333.333.333,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
2040,-98.748,-106.79,-98.61,-95.85,-89.535,-90.82,-100.03,-95.91,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
3928,-106.07,-115.0,-106.67,-104.161.666.666.667,-973.885.714.285.714,-93.39,-978.142.857.142.857,-947.716.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
2938,-115.0,-115.0,-115.0,-115.0,-100.04,-94.59,-842.433.333.333.333,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
3216,-103.04,-115.0,-98.56,-115.0,-94.36,-95.83,-99.255,-95.288,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
4933,-101.643.333.333.333,-115.0,-103.15,-115.0,-99.675,-100.75,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
3814,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-932.766.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
129,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
9300,-813.514.285.714.286,-804.871.428.571.429,-76.32,-89.33,-89.9,-8.763.857.142.857.140,-859.116.666.666.667,-98.012,-967.925,2.0,3.0,4.0,-804.822,-3.495.073,FALSE
6104,-103.705,-110.425,-107.381.666.666.667,-110.33,-100.74,-93.02,-98.33,-99.005,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
2278,-98.748,-98.16,-99.592,-103.1,-91.935,-9.251.428.571.428.560,-100.03,-101.03,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
4599,-101.196.666.666.667,-115.0,-96.04,-115.0,-98.615,-96.1,-94.42,-90.765,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
13,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-841.133.333.333.333,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
8926,-85.08,-940.842.857.142.857,-8.085.857.142.857.140,-96.78,-954.775,-92.71,-825.833.333.333.333,-102.688,-79.08,4.0,7.0,2.0,-804.951,-349.598,FALSE
4476,-101.196.666.666.667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-937.375,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
5947,-103.705,-110.425,-107.381.666.666.667,-110.33,-93.58,-93.27,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
1525,-109.088.333.333.333,-107.2,-107.148.571.428.571,-108.87,-105.567.142.857.143,-107.76,-104.23,-104.29,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
2365,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-824.533.333.333.333,-78.36,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
4648,-101.28,-115.0,-100.06,-115.0,-98.615,-96.1,-94.42,-92.865,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
3052,-103.04,-115.0,-98.56,-115.0,-917.266.666.666.666,-956.157.142.857.143,-99.255,-931.916.666.666.667,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
4005,-106.07,-115.0,-106.67,-104.161.666.666.667,-968.357.142.857.143,-930.766.666.666.667,-982.514.285.714.286,-9.752.833.333.333.330,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
6980,-8.598.142.857.142.850,-100.288.571.428.571,-8.457.285.714.285.700,-94.765,-100.225,-77.45,-85.17,-85.38,-69.02,6.0,6.0,0.0,-805.568,-3.495.906,FALSE
2340,-98.748,-98.16,-99.592,-99.56,-91.935,-9.251.428.571.428.560,-100.03,-97.63,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
374,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-9.055.285.714.285.700,-94.04,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
8242,-9.157.142.857.142.850,-94.02,-894.942.857.142.857,-61.47,-94.73,-7.631.142.857.142.850,-903.266.666.666.667,-91.14,-97.6,4.0,1.0,4.0,-805.185,-3.494.803,FALSE
6477,-103.705,-110.425,-107.381.666.666.667,-110.33,-104.38,-106.59,-103.103.333.333.333,-102.12,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
525,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.13,-892.516.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
939,-109.088.333.333.333,-107.2,-107.01,-108.43,-97.2,-9.991.285.714.285.700,-100.416.666.666.667,-963.133.333.333.333,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
3369,-100.83,-115.0,-98.56,-115.0,-997.733.333.333.333,-9.784.571.428.571.430,-99.255,-97.404,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
5718,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,-9.631.857.142.857.140,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
4573,-101.196.666.666.667,-115.0,-96.04,-115.0,-98.615,-96.1,-94.42,-94.335,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
6895,-911.057.142.857.143,-992.842.857.142.857,-913.728.571.428.571,-959.383.333.333.333,-928.475,-9.293.428.571.428.560,-89.135,-80.462,-71.16,6.0,6.0,0.0,-805.603,-34.957.840.000.000.000,FALSE
2147,-98.748,-106.79,-98.396,-101.07,-89.395,-9.251.428.571.428.560,-100.03,-95.44,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
3591,-107.65,-115.0,-98.56,-115.0,-9.795.666.666.666.660,-9.784.571.428.571.430,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
4889,-987.633.333.333.333,-115.0,-99.75,-115.0,-102.805,-98.99,-100.31,-995.725,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
9203,-807.310.204.081.633,-83.57,-83.51,-76.07,-875.825,-8.776.904.761.904.750,-92.46,-98.012,-967.925,2.0,3.0,4.0,-804.851,-34.950.759.999.999.900,FALSE
7904,-88.03,-8.697.285.714.285.720,-8.954.857.142.857.140,-57.77,-78.435,-74.02,-889.166.666.666.667,-93.336,-97.255,4.0,1.0,4.0,-805.253,-3.494.848,FALSE
2958,-115.0,-115.0,-115.0,-115.0,-92.08,-94.59,-842.433.333.333.333,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
6164,-103.705,-110.425,-107.381.666.666.667,-110.33,-100.17,-98.47,-100.303.333.333.333,-99.57,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
3623,-107.65,-115.0,-98.56,-115.0,-9.845.666.666.666.660,-9.784.571.428.571.430,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
529,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.13,-908.666.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
9286,-8.393.625,-92.77,-819.671.428.571.429,-88.96,-90.4,-83.89,-883.916.666.666.667,-98.012,-967.925,2.0,3.0,4.0,-804.829,-3.495.074,FALSE
3714,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-920.983.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
8506,-87.28,-90.94,-809.671.428.571.429,-84.59,-82.97,-8.877.857.142.857.140,-90.12,-93.0,-951.975,3.0,3.0,3.0,-8.051.210.000.000.000,-3.495.238,FALSE
4732,-101.28,-115.0,-98.49,-115.0,-99.34,-93.73,-98.74,-98.66,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
1269,-109.088.333.333.333,-107.2,-107.01,-108.43,-105.327.142.857.143,-102.874.285.714.286,-103.19,-102.436.666.666.667,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
4281,-106.07,-115.0,-106.67,-104.161.666.666.667,-9.794.714.285.714.290,-100.48,-9.923.571.428.571.430,-971.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
1394,-109.088.333.333.333,-107.2,-107.148.571.428.571,-1.089.875,-105.637.142.857.143,-104.435.714.285.714,-104.68,-103.915,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
4850,-103.436.666.666.667,-115.0,-99.75,-115.0,-102.805,-99.5,-100.31,-99.32,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
4009,-106.07,-115.0,-106.67,-104.161.666.666.667,-968.357.142.857.143,-939.433.333.333.333,-982.514.285.714.286,-97.455,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
4390,-101.196.666.666.667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-875.925,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
1797,-98.748,-99.67,-98.61,-96.575,-916.975,-873.642.857.142.857,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
2979,-115.0,-115.0,-115.0,-115.0,-92.08,-94.59,-830.766.666.666.667,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
1441,-109.088.333.333.333,-107.2,-107.148.571.428.571,-1.088.225,-104.902.857.142.857,-104.271.428.571.429,-104.68,-106.02,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
8341,-96.34,-911.314.285.714.286,-9.260.285.714.285.700,-67.0,-87.23,-87.58,-91.925,-97.924,-97.6,4.0,1.0,4.0,-805.166,-3.494.781,FALSE
2625,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-872.633.333.333.333,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
3811,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-932.766.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
5631,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-91.445,-98.55,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
8348,-91.61,-9.264.857.142.857.140,-90.48,-74.84,-875.175,-87.53,-918.033.333.333.333,-96.142,-977.875,4.0,2.0,4.0,-8.051.639.999.999.990,-3.494.945,FALSE
7284,-901.114.285.714.286,-918.871.428.571.428,-913.428.571.428.571,-91.26,-87.27,-841.933.333.333.333,-900.483.333.333.333,-83.83,-96.7,5.0,3.0,3.0,-805.529,-3.495.122,FALSE
1273,-109.088.333.333.333,-107.2,-107.01,-108.43,-105.327.142.857.143,-103.524.285.714.286,-103.19,-103.5,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
6563,-103.705,-110.425,-107.381.666.666.667,-110.33,-108.345,-106.59,-107.153.333.333.333,-102.12,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
7784,-93.29,-964.985.714.285.714,-88.78,-985.183.333.333.333,-966.575,-950.471.428.571.428,-953.966.666.666.667,-97.354,-975.525,4.0,4.0,2.0,-805.312,-3.495.393,FALSE
4703,-101.28,-115.0,-100.06,-115.0,-99.34,-93.73,-98.74,-987.875,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
7090,-91.2,-9.710.285.714.285.700,-92.35,-964.766.666.666.667,-892.275,-8.871.142.857.142.850,-82.285,-66.562,-96.09,5.0,5.0,1.0,-805.555,-3.495.511,FALSE
1712,-98.748,-99.67,-98.61,-95.98,-84.315,-824.785.714.285.714,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
7729,-8.686.142.857.142.850,-9.637.857.142.857.140,-88.28,-100.565,-100.04,-9.632.142.857.142.850,-637.933.333.333.333,-82.07,-90.97,4.0,5.0,1.0,-805.344,-3.495.573,FALSE
9442,-81.27,-88.15,-7.960.178.571.428.570,-90.9,-87.975,-91.645,-8.027.944.444.444.450,-102.828,-101.25,2.0,5.0,4.0,-804.745,-34.954,FALSE
955,-109.088.333.333.333,-107.2,-107.01,-108.43,-97.2,-100.62,-101.13,-96.545,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
6675,-919.971.428.571.429,-9.304.428.571.428.560,-918.728.571.428.571,-91.99,-871.308.333.333.333,-82.56,-92.23,-82.84,-958.575,7.0,3.0,4.0,-805.865,-3.494.921,FALSE
3453,-100.83,-115.0,-98.56,-115.0,-100.406.666.666.667,-9.784.571.428.571.430,-99.255,-99.12,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
8612,-94.65,-96.72,-92.08,-93.58,-899.875,-8.630.142.857.142.850,-92.64,-94.976,-965.925,3.0,2.0,4.0,-805.076,-3.495.057,FALSE
9075,-95.71,-8.519.857.142.857.140,-9.530.285.714.285.700,-93.01,-964.925,-9.559.857.142.857.140,-97.26,-98.844,-963.575,3.0,2.0,5.0,-8.048.860.000.000.000,-3.494.727,FALSE
9260,-994.185.714.285.714,-8.879.476.190.476.190,-97.515,-80.0,-999.125,-104.54,-965.633.333.333.333,-101.648,-96.56,3.0,2.0,6.0,-804.842,-3.494.697,FALSE
6948,-9.395.142.857.142.850,-9.779.142.857.142.850,-94.49,-96.76,-926.075,-9.119.714.285.714.290,-817.116.666.666.667,-76.532,-90.6,5.0,5.0,1.0,-80.558,-34.955.020.000.000.000,FALSE
403,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.24,-932.883.333.333.333,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
2071,-98.748,-106.79,-98.61,-96.86,-89.395,-90.49,-100.03,-95.785,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
9428,-97.34,-8.369.285.714.285.710,-9.423.857.142.857.140,-89.26,-988.375,-93.33,-995.066.666.666.667,-100.936,-944.075,2.0,2.0,5.0,-804.759,-349.476,FALSE
1977,-98.748,-99.67,-98.61,-97.86,-88.115,-9.068.428.571.428.560,-100.03,-92.995,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
158,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-8.383.166.666.666.660,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
5844,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,-971.142.857.142.857,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
7005,-9.154.125,-96.2,-92.65,-952.383.333.333.333,-90.945,-906.342.857.142.857,-74.895,-7.105.199.999.999.990,-966.675,5.0,4.0,1.0,-8.055.639.999.999.990,-3.495.451,FALSE
3888,-106.07,-115.0,-106.67,-104.161.666.666.667,-972.814.285.714.286,-93.39,-94.54,-956.233.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
5451,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-98.68,-93.41,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
902,-109.088.333.333.333,-107.2,-107.01,-108.43,-97.2,-9.814.857.142.857.140,-99.84,-94.665,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
352,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-9.055.285.714.285.700,-899.216.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
5326,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-89.47,-867.842.857.142.857,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
6078,-103.705,-110.425,-107.381.666.666.667,-110.33,-98.535,-94.52,-98.33,-99.005,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
8117,-88.89,-93.45,-9.021.142.857.142.850,-78.5,-892.125,-894.542.857.142.857,-953.216.666.666.667,-95.396,-95.605,4.0,2.0,3.0,-8.052.019.999.999.990,-3.495.084,FALSE
6236,-103.705,-110.425,-107.381.666.666.667,-110.33,-98.24,-104.73,-100.145,-99.57,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
4540,-101.196.666.666.667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-956.825,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
4130,-106.07,-115.0,-106.67,-104.161.666.666.667,-979.471.428.571.428,-962.633.333.333.333,-982.485.714.285.714,-967.116.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
754,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-956.871.428.571.429,-93.86,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
5833,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,-971.142.857.142.857,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
2971,-115.0,-115.0,-115.0,-115.0,-92.08,-94.59,-842.433.333.333.333,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
7810,-910.471.428.571.429,-99.29,-904.914.285.714.286,-103.02,-100.9,-96.88,-98.725,-99.576,-972.975,4.0,4.0,2.0,-805.293,-349.534,FALSE
1082,-109.088.333.333.333,-107.2,-107.01,-108.43,-100.124.285.714.286,-100.032.857.142.857,-103.475,-100.79,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
2920,-115.0,-115.0,-115.0,-115.0,-100.04,-94.59,-909.133.333.333.333,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
4644,-101.28,-115.0,-100.06,-115.0,-98.615,-96.1,-94.42,-92.865,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
661,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-957.228.571.428.571,-93.86,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
7057,-9.242.714.285.714.290,-96.2,-925.814.285.714.286,-94.625,-927.275,-86.45,-67.62,-73.81,-96.625,5.0,4.0,1.0,-805.558,-3.495.459,FALSE
3665,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-94.85,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
7979,-88.98,-84.29,-904.671.428.571.429,-51.48,-73.92,-70.23,-89.255,-94.332,-97.6,4.0,1.0,5.0,-805.224,-3.494.753,FALSE
306,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-851.566.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
4790,-977.366.666.666.667,-115.0,-98.49,-115.0,-103.315,-101.13,-100.81,-99.32,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
2356,-98.748,-98.16,-99.592,-99.37,-91.935,-9.251.428.571.428.560,-100.03,-97.63,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
1927,-98.748,-99.67,-98.61,-97.86,-928.375,-907.471.428.571.428,-100.03,-95.25,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
9031,-967.028.571.428.571,-8.519.857.142.857.140,-90.84,-83.58,-964.925,-9.559.857.142.857.140,-9.329.333.333.333.330,-96.518,-963.575,3.0,2.0,5.0,-804.905,-3.494.705,FALSE
3427,-100.83,-115.0,-98.56,-115.0,-99.94,-9.784.571.428.571.430,-99.255,-99.47,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
3638,-107.65,-115.0,-98.56,-115.0,-9.845.666.666.666.660,-9.784.571.428.571.430,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
1266,-109.088.333.333.333,-107.2,-107.01,-108.43,-105.327.142.857.143,-102.874.285.714.286,-103.19,-102.11,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
1560,-109.088.333.333.333,-107.2,-107.148.571.428.571,-109.54,-105.567.142.857.143,-104.704.285.714.286,-104.23,-104.29,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
7179,-944.742.857.142.857,-9.856.857.142.857.140,-935.757.142.857.143,-970.833.333.333.333,-89.4,-92.64,-730.316.666.666.667,-61.56,-89.25,5.0,5.0,1.0,-805.545,-3.495.561,FALSE
4109,-106.07,-115.0,-106.67,-104.161.666.666.667,-985.742.857.142.857,-95.5,-982.485.714.285.714,-967.116.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
7867,-88.17,-96.56,-904.107.142.857.143,-98.33,-961.425,-937.757.142.857.143,-64.44,-86.88,-79.46,4.0,5.0,1.0,-80.527,-3.495.551,FALSE
4904,-98.24,-115.0,-99.31,-115.0,-101.29,-96.98,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
7294,-89.47,-918.871.428.571.428,-909.957.142.857.143,-89.22,-80.21,-83.71,-900.483.333.333.333,-8.346.799.999.999.990,-96.7,5.0,3.0,2.0,-805.527,-3.495.145,FALSE
514,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-913.642.857.142.857,-892.516.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
894,-109.088.333.333.333,-107.2,-107.01,-108.43,-97.2,-9.814.857.142.857.140,-99.84,-94.665,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
21,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-841.133.333.333.333,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
899,-109.088.333.333.333,-107.2,-107.01,-108.43,-97.2,-9.814.857.142.857.140,-99.84,-94.665,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
207,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85.855,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
458,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-920.342.857.142.857,-931.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
2430,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-824.533.333.333.333,-78.36,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
3389,-100.83,-115.0,-98.56,-115.0,-100.406.666.666.667,-9.784.571.428.571.430,-99.255,-98.118,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
3911,-106.07,-115.0,-106.67,-104.161.666.666.667,-973.885.714.285.714,-93.39,-978.142.857.142.857,-940.916.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
5383,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-95.165,-9.070.571.428.571.430,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
552,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.13,-89.625,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
3144,-103.04,-115.0,-98.56,-115.0,-917.266.666.666.666,-956.157.142.857.143,-99.255,-93.51,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
6917,-902.214.285.714.286,-992.842.857.142.857,-912.542.857.142.857,-959.383.333.333.333,-928.475,-9.074.285.714.285.700,-874.933.333.333.333,-89.988,-71.52,6.0,6.0,0.0,-805.592,-3.495.813,FALSE
2056,-98.748,-106.79,-98.61,-99.62,-90.58,-90.49,-100.03,-95.785,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
1925,-98.748,-99.67,-98.61,-97.86,-928.375,-907.471.428.571.428,-100.03,-95.25,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
634,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-9.412.142.857.142.850,-914.616.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
6082,-103.705,-110.425,-107.381.666.666.667,-110.33,-97.22,-94.52,-98.33,-99.005,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
8970,-771.485.714.285.714,-95.01,-67.89,-99.55,-87.64,-945.557.142.857.143,-84.49,-999.346.666.666.667,-961.275,3.0,5.0,2.0,-804.932,-34.955.859.999.999.900,FALSE
9369,-81.76,-81.95,-73.32,-859.733.333.333.333,-898.225,-89.46,-86.37,-98.012,-944.075,2.0,3.0,4.0,-804.804,-3.495.067,FALSE
105,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-831.866.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
3041,-103.04,-115.0,-98.56,-115.0,-917.266.666.666.666,-956.157.142.857.143,-99.255,-92.658,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
1709,-98.748,-99.67,-98.61,-95.98,-824.725,-82.8,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
